id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,kernel_us_min,kernel_us_median,kernel_us_std,kernel_us_cv,reps,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,layout_a,layout_b,h_tiles,q_tiles,k_tiles,loop_trips,wd,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
lxsession_mm_nested_m_k.log:52,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,2048,2048,1,1,,32,,385.124,382.347,385.124,1.964,0.51,7,266.254,-30.9,65.3,102.385,861.268,1348.777,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mm_nested_m_k.log:365,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,4096,2048,1,1,,32,,827.268,814.759,827.268,5.584,0.68,7,526.916,-36.3,50.7,78.747,2244.186,3150.201,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mm_nested_m_k.log:423,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,4096,2048,16,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm_nested_m_k.log:545,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,4096,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm_nested_m_k.log:671,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,4096,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm_nested_m_k.log:792,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,4096,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm_nested_m_k.log:955,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,2048,2048,1,1,,32,,775.693,769.756,775.693,2.495,0.32,7,526.916,-32.1,54.1,119.37,2208.139,3103.202,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mm_nested_m_k.log:1013,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,2048,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm_nested_m_k.log:1139,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,2048,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm_nested_m_k.log:1260,lxsession_mm_nested_m_k.log,38554b4,,False,,mm_nested_m_k,,,,2048,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mmwd.log:52,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,1,,1040.801,1040.65,1040.801,0.167,0.02,7,941.879,-9.5,6.0,74.283,425.69,1540.774,6291456,,,,,,,,False,,,941.88,41.94,12.04,,1.0,,941.88
lxsession_mmwd.log:152,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,16,,87.943,86.007,87.943,0.939,1.07,7,58.867,-33.1,71.5,70.3,324.964,483.207,6291456,,,,,,,,False,,,58.87,41.94,12.04,,1.0,,58.87
lxsession_mmwd.log:252,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,2,,523.85,523.798,523.85,0.079,0.02,7,470.939,-10.1,12.0,82.294,349.296,955.44,6291456,,,,,,,,False,,,470.94,41.94,12.04,,1.0,,470.94
lxsession_mmwd.log:352,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,32,,66.795,66.013,66.795,0.6,0.9,7,53.981,-19.2,94.2,92.405,91.392,250.592,6291456,,,,,,,,False,,,29.43,41.94,12.04,,1.0,,53.98
lxsession_mmwd.log:452,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,4,,257.362,256.892,257.362,0.574,0.22,7,235.47,-8.5,24.4,73.583,312.193,643.138,6291456,,,,,,,,False,,,235.47,41.94,12.04,,1.0,,235.47
lxsession_mmwd.log:552,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,8,,147.557,146.244,147.557,1.545,1.04,7,117.735,-20.2,42.6,69.849,419.961,637.367,6291456,,,,,,,,False,,,117.73,41.94,12.04,,1.0,,117.73
lxsession_mmwd.log:652,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,32,,2640.789,2602.463,2640.789,23.347,0.89,7,3035.292,14.9,26.2,171.35,8558.623,11370.762,69206016,,,,,,,,False,,,470.94,461.37,192.6,,1.0,,3035.29
lxsession_mmwd.log:753,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,1,,4135.391,4135.225,4135.391,0.098,0.0,7,3767.515,-8.9,4.1,99.286,827.852,5062.529,16777216,,,,,,,,False,,,3767.52,111.85,48.15,,1.0,,3767.52
lxsession_mmwd.log:853,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,16,,340.68,337.032,340.68,3.304,0.97,7,235.47,-30.9,49.2,91.9,854.493,1287.073,16777216,,,,,,,,False,,,235.47,111.85,48.15,,1.0,,235.47
lxsession_mmwd.log:953,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,2,,2074.671,2074.431,2074.671,0.448,0.02,7,1883.758,-9.2,8.1,96.488,851.476,3022.635,16777216,,,,,,,,False,,,1883.76,111.85,48.15,,1.0,,1883.76
lxsession_mmwd.log:1053,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,32,,247.325,244.387,247.325,1.32,0.53,7,185.165,-25.1,67.8,95.179,836.228,1178.732,16777216,,,,,,,,False,,,117.73,111.85,48.15,,1.0,,185.16
lxsession_mmwd.log:1153,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,4,,1015.677,1013.473,1015.677,2.427,0.24,7,941.879,-7.3,16.5,92.82,848.746,1957.243,16777216,,,,,,,,False,,,941.88,111.85,48.15,,1.0,,941.88
lxsession_mmwd.log:1253,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,8,,578.771,575.122,578.771,2.845,0.49,7,470.939,-18.6,29.0,97.499,858.378,1534.648,16777216,,,,,,,,False,,,470.94,111.85,48.15,,1.0,,470.94
lxsession_mmwd.log:1353,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,1024,,4096,1024,0,1,,16,,1359.217,1350.424,1359.217,4.498,0.33,7,941.879,-30.7,37.0,192.319,8561.596,10113.132,50331648,,,,,,,,False,,,941.88,335.54,96.3,,1.0,,941.88
lxsession_mmwd.log:1453,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,1024,,4096,1024,0,1,,32,,1028.563,1019.17,1028.563,4.6,0.45,7,582.84,-43.3,48.9,177.019,8651.245,9856.827,50331648,,,,,,,,False,,,470.94,335.54,96.3,,1.0,,582.84
lxsession_mmwd.log:1553,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,1024,,4096,1024,0,1,,4,,4034.52,4031.494,4034.52,1.923,0.05,7,3767.515,-6.6,12.5,183.3,8510.487,12728.307,50331648,,,,,,,,False,,,3767.52,335.54,96.3,,1.0,,3767.52
lxsession_mmwd.log:1653,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,1024,,4096,1024,0,1,,8,,2307.141,2303.148,2307.141,4.97,0.22,7,1883.758,-18.4,21.8,183.904,8551.063,11042.108,50331648,,,,,,,,False,,,1883.76,335.54,96.3,,1.0,,1883.76
lxsession_mmwd.log:1753,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,1024,,1024,1024,0,1,,16,,1773.824,1767.626,1773.824,4.219,0.24,7,1534.074,-13.5,20.1,120.858,2220.37,4115.052,35651584,,,,,,,,False,,,470.94,237.68,96.3,,1.0,,1534.07
lxsession_mmwd.log:1854,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,1024,,2048,1024,0,1,,32,,1491.65,1474.867,1491.65,6.993,0.47,7,1702.852,14.2,36.6,176.611,8537.595,10205.856,54525952,,,,,,,,False,,,470.94,363.51,120.38,,1.0,,1702.85
lxsession_mmwd.log:1955,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,128,,1024,128,0,1,,32,,33.098,32.912,33.098,0.309,0.93,7,37.719,14.0,150.5,80.946,479.454,593.498,4980736,,,,,,,,False,,,7.36,33.2,4.51,,1.0,,37.72
lxsession_mmwd.log:2055,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,128,,2048,128,0,1,,32,,73.555,72.301,73.555,0.528,0.72,7,72.079,-2.0,128.3,109.502,946.613,1129.67,9437184,,,,,,,,False,,,14.72,62.91,6.02,,1.0,,72.08
lxsession_mmwd.log:2155,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,128,,4096,128,0,1,,32,,310.709,305.453,310.709,3.322,1.07,7,268.589,-13.6,114.7,129.104,8554.855,8994.668,35651584,,,,,,,,False,,,58.87,237.68,12.04,,1.0,,268.59
lxsession_mmwd.log:2264,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,16,,2048,16,0,1,,32,,64.781,63.652,64.781,0.984,1.52,7,67.569,4.3,148.7,82.996,834.383,982.16,9633920,,,,,,,,False,,,1.84,63.79,3.39,,1.0,,67.57
lxsession_mmwd.log:2385,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,16,,4096,16,0,1,,32,,254.74,252.65,254.74,1.831,0.72,7,248.557,-2.4,141.5,131.598,8496.836,8883.174,36044928,,,,,,,,False,,,7.36,239.43,6.77,,1.0,,248.56
lxsession_mmwd.log:2497,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,1,,2072.372,2072.268,2072.372,0.152,0.01,7,1883.758,-9.1,5.1,71.008,416.988,2560.368,10485760,,,,,,,,False,,,1883.76,69.91,12.04,,1.0,,1883.76
lxsession_mmwd.log:2597,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,16,,149.912,149.044,149.912,0.919,0.61,7,117.735,-21.5,69.9,76.079,363.245,589.236,10485760,,,,,,,,False,,,117.73,69.91,12.04,,1.0,,117.73
lxsession_mmwd.log:2697,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,16,,269.611,268.571,269.611,0.799,0.3,7,132.274,-50.9,38.9,76.614,389.972,736.197,10485760,,,,,,,,False,,,117.73,69.91,12.04,,1.0,,132.27
lxsession_mmwd.log:2797,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,2,,1040.791,1040.577,1040.791,0.105,0.01,7,941.879,-9.5,10.1,70.141,361.897,1472.829,10485760,,,,,,,,False,,,941.88,69.91,12.04,,1.0,,941.88
lxsession_mmwd.log:2897,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,113.596,112.636,113.596,0.634,0.56,7,81.943,-27.9,92.3,70.869,369.843,554.308,10485760,,,,,,,,False,,,58.87,69.91,12.04,,1.0,,81.94
lxsession_mmwd.log:2997,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,116.106,112.201,116.106,1.865,1.62,7,81.943,-29.4,90.3,79.286,417.862,613.254,10485760,,,,,,,,False,,,58.87,69.91,12.04,,1.0,,81.94
lxsession_mmwd.log:3097,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,140.172,138.913,140.172,1.026,0.73,7,81.943,-41.5,74.8,71.336,427.096,638.604,10485760,,,,,,,,False,,,75.03,69.91,12.04,,0.785,,81.94
lxsession_mmwd.log:3197,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,107.857,107.16,107.857,0.649,0.6,7,81.943,-24.0,97.2,58.824,350.808,517.489,10485760,,,,,,,,False,,,58.87,69.91,12.04,,1.0,,81.94
lxsession_mmwd.log:3297,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,111.864,110.312,111.864,1.264,1.13,7,81.943,-26.7,93.7,75.939,418.529,606.332,10485760,,,,,,,,False,,,58.87,69.91,12.04,,1.0,,81.94
lxsession_mmwd.log:3397,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,4,,508.208,507.098,508.208,0.757,0.15,7,470.939,-7.3,20.6,66.672,339.409,914.289,10485760,,,,,,,,False,,,470.94,69.91,12.04,,1.0,,470.94
lxsession_mmwd.log:3497,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,8,,277.396,275.44,277.396,1.509,0.54,7,235.47,-15.1,37.8,70.147,430.224,777.767,10485760,,,,,,,,False,,,235.47,69.91,12.04,,1.0,,235.47
lxsession_mmwd.log:3597,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,8,,522.279,522.198,522.279,0.041,0.01,7,235.47,-54.9,20.1,70.255,419.511,1012.045,10485760,,,,,,,,False,,,235.47,69.91,12.04,,1.0,,235.47
lxsession_mmwd.log:3655,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mmwd.log:3752,lxsession_mmwd.log,38554b4,,False,,mmwd,128,2048,,128,2048,0,1,,8,,64.267,62.857,64.267,0.751,1.17,7,34.71,-46.0,77.5,29.143,138.425,231.835,4980736,,,,,,,,False,,,29.43,33.2,1.5,,1.0,,34.71
lxsession_mmwd.log:3852,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,299.256,295.509,299.256,1.559,0.52,7,235.47,-21.3,56.1,84.574,519.011,902.841,16777216,,,,,,,,False,,,235.47,111.85,24.08,,1.0,,235.47
lxsession_mmwd.log:3952,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,315.452,313.595,315.452,1.165,0.37,7,235.47,-25.4,53.2,83.799,486.609,885.86,16777216,,,,,,,,False,,,235.47,111.85,24.08,,1.0,,235.47
lxsession_mmwd.log:4052,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,2,,2074.799,2074.501,2074.799,0.206,0.01,7,1883.758,-9.2,8.1,89.319,401.628,2565.746,16777216,,,,,,,,False,,,1883.76,111.85,24.08,,1.0,,1883.76
lxsession_mmwd.log:4152,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,190.01,187.43,190.01,1.14,0.6,7,135.923,-28.5,88.3,80.865,414.957,685.832,16777216,,,,,,,,False,,,117.73,111.85,24.08,,1.0,,135.92
lxsession_mmwd.log:4252,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,167.705,165.907,167.705,0.762,0.45,7,135.923,-19.0,100.0,80.069,504.901,752.675,16777216,,,,,,,,False,,,117.73,111.85,24.08,,1.0,,135.92
lxsession_mmwd.log:4352,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,191.004,187.412,191.004,1.862,0.98,7,135.923,-28.8,87.8,84.255,485.858,761.117,16777216,,,,,,,,False,,,117.73,111.85,24.08,,1.0,,135.92
lxsession_mmwd.log:4452,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,1065.065,1061.456,1065.065,1.726,0.16,7,941.879,-11.6,15.8,93.796,495.309,1654.17,16777216,,,,,,,,False,,,941.88,111.85,24.08,,1.0,,941.88
lxsession_mmwd.log:4552,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,1010.388,1009.24,1010.388,1.283,0.13,7,941.879,-6.8,16.6,81.198,458.923,1550.509,16777216,,,,,,,,False,,,941.88,111.85,24.08,,1.0,,941.88
lxsession_mmwd.log:4652,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,8,,549.319,547.335,549.319,1.895,0.34,7,470.939,-14.3,30.5,79.919,490.305,1119.543,16777216,,,,,,,,False,,,470.94,111.85,24.08,,1.0,,470.94
lxsession_mmwd.log:4752,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,8,,533.136,529.979,533.136,2.551,0.48,7,470.939,-11.7,31.5,76.669,495.878,1105.683,16777216,,,,,,,,False,,,470.94,111.85,24.08,,1.0,,470.94
lxsession_mmwd.log:4852,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,1,,8012.092,8011.988,8012.092,0.081,0.0,7,7535.03,-6.0,3.7,96.173,1002.959,9111.224,29360128,,,,,,,,False,,,7535.03,195.73,48.15,,1.0,,7535.03
lxsession_mmwd.log:4952,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,16,,593.065,588.658,593.065,2.126,0.36,7,470.939,-20.6,49.5,101.678,853.136,1547.879,29360128,,,,,,,,False,,,470.94,195.73,48.15,,1.0,,470.94
lxsession_mmwd.log:5052,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,2,,4142.32,4142.047,4142.32,0.165,0.0,7,3767.515,-9.0,7.1,95.923,945.865,5184.108,29360128,,,,,,,,False,,,3767.52,195.73,48.15,,1.0,,3767.52
lxsession_mmwd.log:5152,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,344.31,339.407,344.31,2.759,0.8,7,306.799,-10.9,85.3,102.841,911.488,1358.639,29360128,,,,,,,,False,,,235.47,195.73,48.15,,1.0,,306.8
lxsession_mmwd.log:5252,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,413.779,407.032,413.779,2.455,0.59,7,306.799,-25.9,71.0,98.37,922.512,1434.661,29360128,,,,,,,,False,,,235.47,195.73,48.15,,1.0,,306.8
lxsession_mmwd.log:5352,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,4,,2016.489,2014.702,2016.489,1.284,0.06,7,1883.758,-6.6,14.6,100.788,926.018,3043.295,29360128,,,,,,,,False,,,1883.76,195.73,48.15,,1.0,,1883.76
lxsession_mmwd.log:5452,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,8,,1095.501,1092.247,1095.501,1.636,0.15,7,941.879,-14.0,26.8,95.489,942.275,2133.265,29360128,,,,,,,,False,,,941.88,195.73,48.15,,1.0,,941.88
lxsession_mmwd.log:5552,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,8,,1064.142,1058.176,1064.142,3.106,0.29,7,941.879,-11.5,27.6,96.994,939.156,2100.292,29360128,,,,,,,,False,,,941.88,195.73,48.15,,1.0,,941.88
lxsession_mmwd.log:5652,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,16,,1182.95,1177.121,1182.95,4.69,0.4,7,941.879,-20.4,46.1,78.421,2221.592,3482.963,54525952,,,,,,,,False,,,941.88,363.51,96.3,,1.0,,941.88
lxsession_mmwd.log:5752,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,2,,8278.584,8278.122,8278.584,0.471,0.01,7,7535.03,-9.0,6.6,77.23,2449.508,10805.322,54525952,,,,,,,,False,,,7535.03,363.51,96.3,,1.0,,7535.03
lxsession_mmwd.log:5852,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,692.022,688.944,692.022,4.53,0.65,7,686.3,-0.8,78.8,77.808,2238.808,3008.638,54525952,,,,,,,,False,,,470.94,363.51,96.3,,1.0,,686.3
lxsession_mmwd.log:5952,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,4,,4025.552,4022.127,4025.552,1.966,0.05,7,3767.515,-6.4,13.5,80.532,2237.553,6343.637,54525952,,,,,,,,False,,,3767.52,363.51,96.3,,1.0,,3767.52
lxsession_mmwd.log:6052,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,8,,2185.853,2182.987,2185.853,3.24,0.15,7,1883.758,-13.8,24.9,81.833,2246.888,4514.574,54525952,,,,,,,,False,,,1883.76,363.51,96.3,,1.0,,1883.76
lxsession_mmwd.log:6152,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,8,,59.77,59.13,59.77,0.426,0.71,7,34.71,-41.9,83.3,28.308,140.988,229.066,4980736,,,,,,,,False,,,29.43,33.2,1.5,,1.0,,34.71
lxsession_mmwd.log:6252,lxsession_mmwd.log,38554b4,,False,,mmwd,128,2048,,128,2048,0,1,,1,,41.424,41.299,41.424,0.095,0.23,7,29.434,-28.9,26.1,22.206,136.788,200.418,1081344,,,,,,,,False,,,29.43,7.21,0.19,,1.0,,29.43
lxsession_mmwd.log:6310,lxsession_mmwd.log,38554b4,,False,,mmwd,128,2048,,128,2048,0,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mmwd.log:6407,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,105.044,102.579,105.044,1.189,1.14,7,65.924,-37.2,89.8,35.87,179.247,320.161,9437184,,,,,,,,False,,,29.43,62.91,3.01,,1.0,,65.92
lxsession_mmwd.log:6507,lxsession_mmwd.log,38554b4,,False,,mmwd,256,2048,,256,2048,0,1,,2,,37.919,37.801,37.919,0.136,0.36,7,29.434,-22.4,43.2,23.929,137.383,199.231,1638400,,,,,,,,False,,,29.43,10.92,0.38,,1.0,,29.43
lxsession_mmwd.log:6607,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,123.417,122.234,123.417,0.643,0.52,7,128.353,4.0,148.7,45.21,277.877,446.504,18350080,,,,,,,,False,,,29.43,122.33,6.02,,1.0,,128.35
lxsession_mmwd.log:6707,lxsession_mmwd.log,38554b4,,False,,mmwd,512,2048,,512,2048,0,1,,4,,39.221,39.157,39.221,0.1,0.25,7,29.434,-25.0,70.2,26.759,136.296,202.276,2752512,,,,,,,,False,,,29.43,18.35,0.75,,1.0,,29.43
lxsession_mmwd.log:6807,lxsession_mmwd.log,38554b4,,False,,mmwd,1536,2048,,1536,2048,0,1,,32,,194.083,192.864,194.083,1.077,0.55,7,148.843,-23.3,89.1,100.029,1315.05,1609.162,17301504,,,,,,,,False,,,132.45,115.34,27.08,,1.0,,148.84
lxsession_mmwd.log:6907,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,304.062,302.274,304.062,1.557,0.51,7,201.685,-33.7,69.0,110.906,949.096,1364.064,20971520,,,,,,,,False,,,176.6,139.81,36.11,,1.0,,201.68
lxsession_mmwd.log:7007,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,16,,296.65,294.935,296.65,2.156,0.73,7,235.47,-20.6,56.6,82.12,459.845,838.615,16777216,,,,,,,,False,,,235.47,111.85,24.08,,1.0,,235.47
lxsession_mmwd.log:7107,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,227.795,224.84,227.795,1.524,0.67,7,135.923,-40.3,73.7,77.75,468.929,774.474,16777216,,,,,,,,False,,,117.73,111.85,24.08,,1.0,,135.92
lxsession_mmwd.log:7207,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,184.774,181.809,184.774,1.675,0.91,7,135.923,-26.4,90.8,74.123,484.384,743.281,16777216,,,,,,,,False,,,117.73,111.85,24.08,,1.0,,135.92
lxsession_mmwd.log:7307,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,171.428,170.586,171.428,1.086,0.63,7,135.923,-20.7,97.9,74.183,501.92,747.531,16777216,,,,,,,,False,,,117.73,111.85,24.08,,1.0,,135.92
lxsession_mmwd.log:7407,lxsession_mmwd.log,38554b4,,False,,mmwd,128,2048,,128,2048,0,1,,16,,112.391,111.305,112.391,0.974,0.87,7,65.924,-41.3,84.0,34.478,176.732,323.601,9437184,,,,,,,,False,,,29.43,62.91,3.01,,1.0,,65.92
lxsession_mmwd.log:7507,lxsession_mmwd.log,38554b4,,False,,mmwd,1536,2048,,1536,2048,0,1,,16,,454.142,449.803,454.142,1.914,0.42,7,353.205,-22.2,46.2,90.581,879.088,1423.811,20971520,,,,,,,,False,,,353.2,139.81,36.11,,1.0,,353.2
lxsession_mmwd.log:7607,lxsession_mmwd.log,38554b4,,False,,mmwd,1536,2048,,1536,2048,0,1,,32,,290.441,287.892,290.441,1.337,0.46,7,201.685,-30.6,72.2,49.097,976.705,1316.243,20971520,,,,,,,,False,,,176.6,139.81,36.11,,1.0,,201.68
lxsession_mmwd.log:7707,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,1,,8261.521,8261.232,8261.521,0.155,0.0,7,7535.03,-8.8,3.0,86.359,933.102,9280.982,25165824,,,,,,,,False,,,7535.03,167.77,48.15,,1.0,,7535.03
lxsession_mmwd.log:7807,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,1,,8261.06,8260.806,8261.06,0.155,0.0,7,7535.03,-8.8,3.0,100.104,934.955,9296.119,25165824,,,,,,,,False,,,7535.03,167.77,48.15,,1.0,,7535.03
lxsession_mmwd.log:7907,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,592.422,589.783,592.422,2.671,0.45,7,470.939,-20.5,42.5,95.999,854.959,1543.38,25165824,,,,,,,,False,,,470.94,167.77,48.15,,1.0,,470.94
lxsession_mmwd.log:8007,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,632.637,623.9,632.637,6.081,0.96,7,470.939,-25.6,39.8,94.35,853.19,1580.177,25165824,,,,,,,,False,,,470.94,167.77,48.15,,1.0,,470.94
lxsession_mmwd.log:8107,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,1096.126,1095.041,1096.126,1.231,0.11,7,470.939,-57.0,23.0,94.357,855.043,2045.526,25165824,,,,,,,,False,,,470.94,167.77,48.15,,1.0,,470.94
lxsession_mmwd.log:8207,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,1062.738,1059.303,1062.738,1.67,0.16,7,470.939,-55.7,23.7,99.451,853.01,2015.199,25165824,,,,,,,,False,,,470.94,167.77,48.15,,1.0,,470.94
lxsession_mmwd.log:8307,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,1049.013,1047.12,1049.013,1.051,0.1,7,470.939,-55.1,24.0,103.586,848.012,2000.611,25165824,,,,,,,,False,,,470.94,167.77,48.15,,1.0,,470.94
lxsession_mmwd.log:8407,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,2,,4142.663,4141.742,4142.663,0.517,0.01,7,3767.515,-9.1,6.1,100.057,853.637,5096.357,25165824,,,,,,,,False,,,3767.52,167.77,48.15,,1.0,,3767.52
